id,f1,f2,b4,det_entropy_log_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,app_TKEO_std_3_coef,det_LT_entropy_log_1_coef,app_LT_entropy_shannon_7_coef,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,class
211,663.7446889,1375.717609,324.3930641,-618.7994,0.8626,14.2294,66933.06,-1754.6857,-462455.8391,10.0577,176.4837,70.01,192.8866,678.6902,877.464,178.4836,-48897.6992,-31973.1796,-15649.696,-7835.7277,-10069.4007,-5900.8469,-3384.794,-1985.2461,-2711.4987,-2454.0239,-2462.2598,-1961.3886,-1609.7271,-1136.7596,1
212,834.1115461,1417.793915,241.1565268,-564.1321,3.6108,193.606,49866.5953,-1665.4655,-434285.7414,83.1701,1066.2713,1251.7289,591.5853,299.795,216.8846,56.9925,-18989.625,-22455.1671,-22173.2754,-18802.7896,-12425.1309,-3596.9022,-5286.4787,-7330.8887,-3843.5642,-3011.1203,-2480.4252,-2003.4835,-1657.6209,-1521.4244,1
212,789.6183169,1367.94475,100.3627291,-665.0397,3.9315,68.4284,45250.6785,-1759.243,-422375.4391,57.6242,1299.3233,1504.8222,890.0321,400.5284,393.7902,144.4394,-13407.2439,-18101.8397,-20140.6915,-15581.9707,-9777.4143,-3512.2851,-3890.3646,-7617.3691,-4066.6771,-3161.3884,-2480.2762,-2052.5871,-1614.9202,-1575.0085,1
212,777.0932393,1363.437541,160.9023694,-699.7979,0.82046,72.0025,45051.4179,-1792.7362,-422795.5918,28.3057,912.5385,1403.3093,726.486,501.8355,472.9953,115.002,-17226.1645,-20751.9821,-18416.8654,-14132.2453,-10316.2251,-3660.3631,-4133.1285,-7245.7268,-2914.8757,-2590.0925,-2620.9297,-2201.4079,-1654.563,-1353.9663,1
213,687.2681403,1033.50452,103.5353111,-357.2932,10.935,187.5987,127947.5223,-1561.3765,-526990.5566,31.8753,114.7838,227.8142,380.544,297.0571,69.4497,0.24718,-37623.9303,-25972.3757,-22196.122,-24942.5106,-10062.3476,-16804.4261,-12329.9909,-10420.9962,-5154.628,-4183.827,-3804.951,-3852.384,-3368.4669,-3727.3518,0
213,727.3802943,1243.084702,295.7957467,-380.6982,3.1531,50.1982,114502.2791,-1575.0635,-517745.6308,25.2458,45.7274,157.6764,311.9746,266.7546,63.5961,0.30177,-39752.3595,-26940.3979,-22902.0304,-25270.706,-9833.6505,-18273.9519,-12453.8798,-10548.322,-5546.0961,-4398.4131,-3834.7393,-3960.5399,-3474.0091,-3758.4108,0
213,642.922641,1199.07592,53.15184271,-566.8105,1.0234,57.8237,109704.9651,-1754.8952,-512568.0682,15.8231,46.945,141.8424,325.8522,342.457,91.6692,0.72425,-41610.8148,-26032.5699,-20328.24,-23631.1085,-6723.7475,-18000.239,-12863.323,-10446.8211,-5183.7575,-4232.7965,-3827.6038,-3778.7402,-3301.8229,-3808.0963,0
214,508.6844077,1141.862178,22.84252775,-48.0298,213.1404,9.1875,28610.5227,-1077.4499,-369425.5698,4.4249,16.5258,210.6893,310.3428,281.3736,127.4463,255.3615,-36589.4897,-27867.3497,-21357.3492,-22201.5595,-8473.4322,-6142.8793,-2511.9735,-4057.357,-6117.8464,-5164.0112,-4361.2589,-3664.4838,-3165.6695,-2522.0553,1
214,516.5462532,1135.970654,138.4874898,24.1223,2120.0121,1961.4989,41363.0499,-1032.7891,-390190.0746,4.5789,45.8164,286.5009,498.822,535.5323,246.4316,273.4846,-35406.6854,-24129.6664,-17198.1832,-18063.1833,-6933.7539,-5707.0546,-2031.2937,-3457.0263,-5723.8358,-4920.3485,-4071.1922,-3601.2897,-3010.0197,-2487.9164,1
214,528.066889,1130.970134,147.3314469,-307.2794,125.2826,198.8866,24164.0694,-1325.2936,-365481.617,4.0035,58.1931,401.0025,718.0395,794.7086,420.7001,264.2548,-31632.5928,-20800.6338,-14305.6712,-15050.234,-6424.616,-5643.3933,-1928.5964,-3205.9078,-5885.4379,-4782.096,-4119.2203,-3718.1416,-3118.4872,-2513.0877,1
215,409.3201788,1098.750404,194.7787224,-862.2085,0.41451,5.82,18131.3993,-1855.964,-342809.3639,13.0075,853.804,1034.7528,691.8062,261.7728,369.2797,20.7571,-21926.0487,-20297.0658,-23290.2844,-15609.0091,-5950.2217,-596.7973,-7386.8438,-6465.4554,-2089.4444,-1874.0078,-2200.0465,-2071.0672,-1652.4166,-938.486,1
215,388.7500592,1232.448668,436.0258854,-487.6131,341.3833,10408.1074,20855.622,-1451.1873,-334767.7562,10.7571,782.2523,928.6508,701.2304,315.6298,245.9365,17.6412,-24497.9682,-21155.5235,-21505.8972,-18814.5124,-7315.3746,-722.874,-7110.0951,-7153.8053,-3093.3998,-2592.6541,-2395.2873,-1963.4738,-1636.8416,-1246.8029,1
215,411.5721691,1223.992038,624.0236737,-909.8792,0.3582,17.5408,18578.8575,-1910.1066,-344875.3073,6.1828,634.1352,586.8917,324.313,147.3298,420.195,5.1347,-28759.0043,-27346.9355,-26166.1978,-14626.3755,-6183.963,-518.42,-9057.2932,-7648.4082,-2631.4173,-2254.1495,-2126.1555,-1996.4479,-1752.8928,-1422.9339,1
216,837.1810996,1356.539974,233.8032393,-676.0605,2.0434,6.7362,63760.0664,-1807.9182,-459131.8559,74.1846,1267.436,1015.4405,686.5833,457.816,323.3186,1.2156,-23603.6757,-21519.3757,-18401.3306,-16650.2092,-8908.671,-2832.099,-11335.2025,-10253.0207,-6220.7643,-4933.2392,-3996.8333,-3256.5524,-2630.2668,-2359.7372,0
216,858.2191161,1339.418206,221.9621229,-628.1431,2.0806,54.9174,57921.7954,-1754.9169,-450044.8615,102.1765,1123.7305,939.0593,549.292,324.048,206.685,3.4556,-24328.5515,-23367.6912,-21270.7209,-19751.3361,-10461.4984,-3061.7219,-9009.5789,-11170.0728,-6301.7355,-4795.6797,-3851.538,-3236.5738,-2755.6386,-2610.5344,0
216,821.8847912,1241.161719,443.1292363,-650.1641,2.5097,161.172,59688.0914,-1776.31,-450530.0368,94.6592,1102.3293,1016.5145,708.4195,479.3983,363.6254,2.089,-23468.1987,-21101.2965,-18064.0131,-15903.4745,-8839.1359,-2669.8635,-10700.3814,-9821.0762,-5491.2143,-4258.7318,-3341.3834,-2671.6,-2248.3637,-2105.3122,0
217,672.0878953,1133.217166,657.5701822,-598.9483,0.97453,5.4243,70937.4757,-1739.9985,-468496.5353,12.1622,1154.3841,1238.3513,849.883,566.231,322.953,6.1739,-19205.5346,-18953.6183,-17283.3411,-16788.0903,-6162.3557,-2922.1766,-9442.7394,-7500.6369,-3610.7123,-2724.5041,-2412.051,-2077.7283,-1653.1909,-1257.5393,1
217,788.7625207,1271.810842,572.5932716,-584.8235,973.3928,1802.4816,83843.1722,-1714.2825,-467122.4401,9.6646,972.104,1112.4677,883.512,548.95,321.7962,8.6762,-20821.9175,-18255.0044,-17870.6932,-16400.5381,-6664.2829,-4025.7472,-8019.3622,-6762.7016,-3225.913,-2625.4896,-2433.9347,-2103.22,-1707.8497,-1389.9619,1
217,822.3964503,1371.835727,802.6258315,-613.9833,0.85552,13.7371,72479.9088,-1755.1445,-470466.663,4.5576,643.5111,788.2735,582.3015,400.7928,367.4486,4.0184,-25865.629,-22373.0979,-19998.0217,-15433.761,-5801.2373,-2551.6368,-9112.3064,-7035.2432,-3567.4766,-2806.2077,-2440.538,-2091.3993,-1657.6421,-1431.1295,1
218,377.5297474,1115.754471,1152.270986,-775.9851,0.50578,4.7237,29075.7742,-1820.3517,-385096.1058,0.97848,45.047,23.3729,38.8482,73.3673,100.4732,244.7185,-56724.7258,-43394.7266,-30462.1152,-22888.4818,-14154.315,-7844.2157,-2680.4262,-3237.159,-5932.3526,-5088.1847,-4594.7459,-3946.2121,-3526.8726,-2496.9219,1
218,467.492345,1150.120502,220.2576799,-705.6866,1.5867,5.6356,26472.7825,-1741.4761,-375624.7374,0.28778,3.7077,8.5843,41.7775,102.359,97.9982,80.516,-63210.3589,-41455.7141,-27884.6158,-22676.6381,-20399.7154,-11590.3812,-4625.6779,-4463.8942,-6025.7794,-5264.1282,-4726.1925,-3933.0333,-3395.3575,-2530.8804,1
218,342.494591,1100.147645,325.1126483,-776.9875,0.29015,3.5848,29826.4027,-1825.9549,-386785.9445,1.06,24.8021,22.0789,31.4826,44.8497,109.4332,244.1779,-55818.8473,-42760.1074,-33375.8867,-21526.5519,-12773.3992,-7173.8251,-2680.0124,-3269.4477,-6039.826,-5112.3932,-4637.6295,-4024.6285,-3484.1397,-2487.3023,1
219,665.328525,1301.515229,87.74140381,-668.214,1.0507,87.6184,82739.4791,-1822.1756,-481103.6281,5.1399,381.3053,663.3741,358.5491,349.4424,163.4048,3.3752,-26707.0547,-26820.5364,-20536.1391,-20202.1969,-6101.8925,-13650.8193,-9157.0511,-8375.105,-4714.3933,-3578.6402,-3261.6757,-4060.3484,-3653.7582,-2511.1618,0
219,667.1245105,1218.950704,545.2186282,-601.51,0.85196,7.5804,80044.542,-1755.2469,-480602.8497,13.7686,601.1536,1394.4864,822.4521,361.4529,235.0644,1.3458,-17352.8957,-18747.9768,-19768.7831,-17769.7272,-8637.4148,-13454.2499,-10230.0343,-8173.7517,-4763.5633,-3616.6365,-3267.9556,-3827.2703,-3473.1185,-2502.649,0
219,461.1076826,908.8807828,266.5694302,-662.6662,0.88627,57.7603,79475.9367,-1814.403,-479364.4902,5.8918,530.8877,1026.9756,744.9104,745.1598,611.9317,1.2021,-21659.7439,-20200.8628,-14799.7251,-12435.7342,-7695.0792,-11032.1969,-10646.4196,-8324.4288,-4582.5509,-3535.0788,-3219.9688,-3585.3382,-3596.5521,-2525.6655,0
220,609.4726393,990.674456,5804.342078,-828.4446,0.60577,12.0395,21104.0741,-1831.8282,-354312.7959,1.237,111.2816,152.9428,160.8518,121.7416,42.8655,137.8015,-41968.7517,-34481.0871,-28107.6039,-27521.9913,-13226.8946,-9985.6437,-3846.6097,-2830.5817,-5339.9578,-4256.9393,-3842.5563,-3607.1751,-3103.7621,-3737.0083,1
220,669.9561108,1058.911639,150.567488,-865.7805,0.27612,3.9689,20415.6259,-1874.2958,-353397.6984,0.5454,113.4119,139.5812,139.9249,99.1675,39.359,113.8858,-41953.8256,-34849.7087,-29515.4418,-27909.4318,-12550.0615,-8913.2738,-4104.7307,-2962.9998,-4856.677,-4139.3402,-3832.8174,-3617.6879,-3057.2992,-3627.9875,1
220,600.3713528,1026.939703,192.4724584,-822.0866,1.0733,7.9716,19677.292,-1823.1059,-349069.6041,0.40606,56.6699,56.7504,53.8092,37.7567,17.6509,58.0002,-50909.2669,-41869.771,-34320.9854,-31036.6725,-17017.8052,-11275.6217,-5213.4644,-3612.1906,-5418.0853,-4371.6433,-3998.1283,-3816.7875,-3317.3319,-3692.3361,1
221,589.4620012,1014.893011,200.4709956,-198.1245,7542.9112,921.1955,158805.2757,-1421.1157,-519913.1378,42.8934,23.665,346.1549,758.6693,743.3228,744.9805,63.4851,-32495.1563,-19534.9487,-15493.9445,-10990.6697,-8094.5437,-7737.462,-5286.4815,-5291.8596,-2881.8494,-2102.7914,-1789.184,-1377.427,-1101.3693,-1179.3197,0
221,661.4964822,1161.488396,268.0376,-396.4632,4375.339,1380.7476,156266.7327,-1597.5469,-530207.9895,48.5569,51.9738,413.9427,886.7298,800.253,469.5584,59.2444,-30921.7282,-17731.7995,-14294.1268,-14266.3489,-9682.1257,-8375.7879,-5388.4247,-5760.3847,-1234.0827,-1793.9872,-1968.4921,-1486.7476,-1119.2916,-1076.1962,0
221,594.7596411,1100.217338,383.324286,-446.837,2400.8983,299.4607,135888.5345,-1637.2165,-506473.5442,10.3675,19.0049,105.5138,258.4407,388.403,466.8857,49.3658,-43367.3721,-28461.944,-20154.58,-14065.428,-10528.3769,-8158.5343,-5703.1723,-6159.4364,-2737.0732,-2209.5436,-1731.0274,-1431.254,-1282.0056,-1204.0269,0
222,616.9932742,1232.73042,117.9066801,-535.0951,2.7857,140.7594,77003.4063,-1683.0494,-475889.5034,0.47354,38.7382,143.8647,359.5318,415.3739,183.7939,222.2161,-41188.0358,-26482.5964,-19940.8149,-20482.0522,-9631.2594,-8288.8565,-2915.3206,-2235.7868,-5634.9483,-4545.5532,-4052.6117,-3826.0367,-3330.9258,-2595.6165,0
222,651.7771958,1140.071769,452.6415876,-605.1367,1.5084,144.1573,79656.0559,-1759.0244,-480050.5534,0.77521,54.0048,293.2417,754.5427,865.5509,293.6122,120.5507,-34750.3532,-19378.3783,-13012.5551,-17101.0048,-12002.4751,-9542.3093,-4007.7218,-3122.7879,-5982.63,-4730.0344,-3965.4518,-3713.4458,-3276.4317,-2541.3708,0
222,616.0456526,1208.685196,175.6344058,-466.4223,239.01,260.0305,80357.1304,-1618.0397,-481981.3355,0.74693,35.2422,232.219,538.5339,614.8509,227.3142,181.6821,-37185.0181,-22832.8082,-16324.8667,-18694.3674,-10220.5306,-7983.1351,-3336.5764,-2489.9827,-6035.5011,-4845.642,-4220.5847,-3682.2897,-3174.9108,-2623.9159,0
223,577.7094039,1179.054995,401.6571863,-711.5938,0.96853,4.0983,57049.8203,-1832.1249,-449880.7505,0.32456,28.3983,52.7046,98.4652,135.6693,76.0643,0.46371,-50059.9481,-35450.721,-26261.0533,-24940.0908,-19172.7626,-9323.8871,-11826.5543,-8958.3848,-5377.3412,-4317.9273,-3909.4695,-3965.7537,-3428.1668,-3878.7095,1
223,580.0590875,1167.696964,299.8310861,-373.5736,1185.3642,3333.2431,56641.9517,-1475.3975,-437391.4681,0.19011,9.4045,25.7571,39.4471,46.2422,21.9808,0.26768,-56169.9965,-42017.5519,-32283.6295,-30353.3624,-18010.2583,-8656.9705,-12355.7253,-10212.3803,-4801.4164,-4521.622,-4247.2379,-4048.445,-3567.7032,-3645.3796,1
223,579.4376595,1155.349956,495.5496649,-251.7731,1389.2444,9900.6047,66057.108,-1342.1342,-421805.8728,0.35792,45.1591,92.395,131.0999,129.7191,91.08,1.3506,-45541.3796,-34435.3181,-27319.105,-23763.0071,-17459.5976,-8498.9839,-10323.6679,-9550.4644,-4789.1927,-3916.1431,-3578.5822,-3779.6745,-3428.5005,-3633.0049,1
224,729.339584,1294.685067,127.546338,-426.8715,5.9348,91.8143,90684.7445,-1597.039,-487090.8114,10.3426,747.1615,1150.7588,779.2287,271.4888,283.7072,2.1171,-20457.8142,-19224.8865,-23380.4309,-17481.6617,-9574.7579,-2986.5066,-10118.1971,-8148.1606,-3765.7511,-3507.412,-2940.3218,-2365.5123,-1875.9565,-1686.2869,1
224,737.4566785,1319.532617,739.7270514,-657.4894,1.5893,69.675,88971.0694,-1824.0345,-490629.767,17.9136,720.972,1186.7193,820.9336,585.2533,507.3908,2.1288,-19741.6319,-19257.6652,-17053.094,-13656.2929,-8156.8053,-3202.889,-9909.7347,-7615.1535,-4057.7013,-3630.7604,-2968.0639,-2367.0397,-1968.3594,-1975.6198,1
224,737.1446773,1341.052347,208.156305,-602.2546,2.0682,25.05,89001.2687,-1769.373,-491170.9526,16.219,752.2095,1441.0587,1047.5928,273.9407,183.153,2.155,-16083.4337,-15851.8404,-23182.9975,-19818.8234,-10621.8489,-3911.2744,-10368.3499,-8729.857,-4332.6767,-3992.8973,-3219.5459,-2604.3397,-2126.2748,-2325.1327,1
225,812.4238367,1512.221175,577.7705492,-740.337,0.97928,36.8123,42992.6272,-1829.1482,-420423.329,20.3451,604.3396,1353.7317,1078.9644,908.1696,533.7102,7.7538,-18236.8639,-14911.9909,-12729.9294,-13699.334,-12559.6486,-3976.9077,-8254.9571,-11161.2438,-5395.4101,-4583.9451,-4144.2814,-3619.5976,-3011.7675,-3156.0805,1
225,756.2189099,1439.289798,1279.97457,-750.0391,0.73422,7.7571,39194.1319,-1833.6915,-413170.4651,39.7768,878.0662,1396.007,1117.8919,687.4173,358.2507,5.0129,-17503.3512,-14558.7196,-15623.3266,-16281.2449,-13158.7846,-4402.0571,-8714.2643,-10845.6972,-5204.0886,-4186.6941,-3701.9759,-3411.8786,-2847.9832,-2931.0362,1
225,800.2869055,1497.685301,321.9331194,-751.7648,0.69076,28.9004,38774.4258,-1829.3393,-411616.8826,8.8143,567.0547,1592.6666,1231.4565,729.2332,384.81,6.1202,-13791.6901,-11118.7192,-15125.7566,-15757.8936,-12399.9407,-3946.3885,-8163.1951,-10387.4957,-5306.1646,-4179.5122,-3719.8699,-3314.5516,-2649.6261,-2828.2474,1
226,765.7438371,1328.407547,713.0184032,-533.654,2.6861,144.547,71054.8071,-1673.9643,-465165.211,4.1026,284.4451,631.4748,379.1228,243.4062,215.2016,0.74534,-27088.8876,-26020.1477,-22913.4343,-18473.7609,-8802.9897,-3935.8753,-11345.5523,-9238.53,-5551.0112,-4902.9802,-4371.4769,-3521.2302,-3147.0878,-2500.809,1
226,754.2058811,1146.548354,366.8255415,-660.1647,13.4925,160.4131,84841.8921,-1813.2649,-485640.5311,17.2672,1216.9726,1252.649,1281.087,644.21,344.9986,0.73714,-17717.2457,-13060.571,-16184.0951,-15684.1267,-6671.3752,-5000.3279,-11501.176,-9195.3927,-5500.7919,-4859.3332,-4163.2919,-3483.4166,-3145.535,-2526.8153,1
226,750.4006413,1238.635552,375.7662106,-717.1781,0.90806,4.4728,93571.1775,-1890.769,-495722.3543,28.4426,1816.8439,1112.7435,1045.4683,764.4287,436.7068,0.63092,-11385.9651,-7765.9817,-14940.8518,-14349.9627,-7170.1557,-7139.7243,-12574.4465,-9958.6825,-5712.0973,-5026.2315,-4587.4338,-3830.8914,-3361.4233,-2595.7751,1
227,562.1932186,1266.724671,133.7325092,-813.8207,1.1632,12.3419,18888.9673,-1807.8704,-346594.3043,0.94639,13.4466,83.6948,164.1364,173.3736,105.7147,143.7517,-46837.8025,-33890.7601,-26874.7579,-23229.4638,-14052.8953,-8521.937,-3880.5776,-2327.485,-4661.2714,-3521.461,-3137.3167,-3427.9279,-3059.0397,-3353.326,1
227,545.6945955,1212.77533,408.6599221,-789.3804,5.6694,43.8526,18676.9659,-1791.2075,-347708.0267,2.4091,16.2848,66.3705,132.4876,158.1388,84.6913,105.6201,-48525.9041,-34994.9363,-26555.4364,-24060.3497,-14811.2375,-9754.8693,-4326.2198,-2853.6228,-5141.8458,-4195.1959,-3884.5505,-3517.2341,-3012.6007,-3422.9238,1
227,582.5369505,1266.743243,108.8541315,-779.579,1.5919,40.013,17533.9916,-1773.4594,-339830.7789,1.304,10.405,79.1342,130.7916,109.605,64.591,116.3361,-47037.5715,-34872.2675,-29377.1847,-26038.5438,-14316.4958,-8438.0445,-4190.0339,-2561.4113,-4967.6672,-3850.8041,-3455.3736,-3399.7549,-2933.7853,-3242.7352,1
228,525.4971967,1055.507253,324.4202973,-728.7232,1.1708,51.4134,37270.8051,-1801.2571,-405497.1553,54.7982,115.302,341.2257,517.8454,510.0177,398.1285,224.1856,-34824.4789,-23971.5102,-18722.1181,-15470.4136,-10043.4811,-4970.9877,-2815.4709,-5687.7101,-4962.791,-4039.8725,-3594.8594,-3517.3128,-2954.6146,-3692.3845,1
228,547.862145,1028.345706,451.9059749,-754.5463,1.916,17.9784,30322.1395,-1806.7029,-389752.3661,21.6525,140.5296,383.3947,644.8033,720.5959,406.741,200.1123,-33140.292,-22568.6253,-15229.816,-15265.1241,-10092.8911,-7602.3874,-3119.7504,-4130.122,-4733.193,-3807.6793,-3432.7433,-3534.5765,-2987.7954,-3576.561,1
228,461.3468861,1006.121345,414.9382639,-736.497,1.1763,7.2923,39629.4727,-1815.3062,-411656.8154,20.7432,118.0093,244.6008,373.3278,409.4879,415.8435,216.7434,-37569.0329,-26920.9136,-20514.7829,-14868.4108,-9194.8016,-4193.6797,-2962.8412,-6651.8974,-4657.8455,-3949.8263,-3519.0616,-3632.9549,-3013.7839,-3594.0068,1
229,636.0172321,1137.260339,119.8789285,-596.2316,2.1321,7.0501,62175.4958,-1724.7468,-457674.5996,0.50249,6.8704,23.7289,21.0886,17.419,8.5752,0.046006,-54176.1745,-46035.0973,-36900.6553,-33970.6241,-20614.0718,-11002.8996,-14357.3265,-12350.9103,-7301.4197,-5933.229,-5150.5984,-4768.1116,-4107.0458,-5254.551,1
229,608.0661781,1192.273121,36.62926348,-438.4933,1938.1895,2712.301,85548.0092,-1561.9209,-464198.8692,0.46783,7.503,14.2936,16.8569,14.3904,6.1171,0.061794,-60448.9617,-48904.3528,-39686.7701,-35811.3114,-20008.6208,-10830.595,-13968.8594,-11911.4591,-7444.7609,-6052.9605,-5202.9872,-4847.326,-4000.7369,-5228.5143,1
229,599.8823369,1143.327207,158.0053523,-612.0073,3.8622,27.7071,60866.902,-1738.5604,-454731.8724,0.21691,6.1727,16.4026,17.7895,17.0491,7.033,0.08519,-57782.1663,-47158.8671,-37091.295,-35413.8152,-20991.0486,-10768.4737,-13655.4991,-12191.8409,-7269.3392,-6029.934,-5277.8735,-4647.4638,-4067.4422,-5236.0701,1
230,620.241325,1017.155202,64.91405293,-500.788,4.4831,11.586,98850.8374,-1677.8186,-502152.4947,14.3232,65.8511,193.281,177.5296,172.836,186.7662,0.35368,-37333.1724,-31028.6418,-24356.4335,-18852.9488,-8887.2158,-9666.5826,-11984.0491,-9704.9715,-5910.0037,-4813.8274,-4051.4257,-3849.1035,-3380.216,-2506.0547,1
230,663.0678429,1554.801536,525.3336022,-622.3478,1.6645,32.257,98559.412,-1799.4147,-501786.8571,8.9613,42.7012,137.7393,144.5135,181.4539,197.7826,0.26617,-40572.4649,-32910.5445,-24785.8823,-18957.4306,-9546.9323,-9932.5798,-12842.0572,-10717.7096,-5788.552,-4857.1973,-4250.082,-3876.9874,-3296.4725,-2510.0101,1
230,545.6500571,1481.807221,927.3541918,-450.18,17.7168,144.3476,84808.0532,-1603.2031,-487828.1671,1.6047,5.6716,26.2859,39.0762,40.258,63.2527,0.65692,-53775.1563,-40887.9037,-33155.2163,-24284.0255,-10246.5663,-7560.1526,-11256.4506,-9470.2318,-5979.1636,-4941.974,-4244.9303,-3758.6512,-3290.6715,-2475.243,1
231,353.9880121,1051.242995,502.6485225,-836.7842,0.54821,7.4754,28889.6787,-1881.0956,-384156.7358,3.45,300.0374,392.5802,764.0702,948.9849,537.0505,25.0652,-34388.6764,-19416.6364,-12319.3646,-13665.4368,-8032.2971,-1021.1136,-6437.834,-9259.2965,-4050.5631,-3303.2956,-2759.9989,-2096.8336,-1711.2215,-2165.5017,1
231,382.2264642,1082.608123,191.3370283,-781.7567,0.98918,0.14242,29770.6344,-1829.3687,-387373.0961,5.2343,352.7918,428.7938,990.4445,1101.0739,709.021,18.4111,-33533.5422,-16474.9901,-9739.5465,-11270.3491,-9159.4455,-1678.1789,-6761.0373,-10000.0516,-4893.5963,-4128.3957,-3543.3084,-2912.3243,-2242.6299,-2292.9846,1
231,353.5989431,1056.875625,2011.409464,-740.315,0.56159,3.1606,31023.1661,-1793.5212,-390816.5541,6.3963,370.3191,372.3041,661.6181,882.8171,567.4989,63.7253,-34277.8534,-21216.986,-12924.0211,-13153.6554,-8390.3974,-702.2089,-5115.4284,-8927.2775,-2925.1979,-2610.6771,-3167.8962,-2696.5335,-2046.1029,-2218.4345,1
232,982.1143188,1880.143737,368.0684646,-498.6094,1.9963,47.9801,90570.6731,-1665.5684,-491016.0039,389.1884,1148.4698,678.2644,282.1481,474.1144,642.4422,0.54897,-26611.6964,-28436.6172,-18013.9394,-11970.9859,-4916.6417,-4871.8698,-13756.5667,-11505.8733,-5824.4659,-4761.7775,-3947.8361,-3045.4668,-2497.6692,-2706.4355,0
232,931.0679938,1880.11758,215.9032497,-501.1505,4.6352,15.8152,95200.8665,-1673.2244,-498167.1613,648.0422,1073.9955,697.1152,225.1442,395.9086,486.8434,0.18985,-25948.869,-29957.4531,-19314.3027,-13786.3116,-6671.4551,-7063.9691,-14918.186,-12499.2463,-6344.6611,-5191.1996,-4180.9885,-3167.71,-2586.385,-2900.7345,0
232,1008.580424,1742.563337,384.0990597,-532.9576,1.6894,105.3626,92237.125,-1701.1794,-494165.1953,327.8233,1105.4926,521.0731,471.7474,454.273,577.7141,1.2898,-30646.4203,-23849.8672,-18551.7723,-12763.5341,-3887.6511,-4364.3766,-12276.3666,-9889.857,-4975.0399,-3937.5303,-3306.9366,-2787.9775,-2157.9699,-2287.8304,0
233,789.0278531,1423.874607,220.7236772,-666.3517,0.99468,9.3776,75606.8356,-1815.1531,-474518.4301,143.2324,971.0164,1050.5277,900.85,587.5546,563.6534,0.47287,-22291.3059,-17590.7513,-17197.3442,-12801.3809,-7228.4063,-4044.436,-12268.4307,-10152.9724,-5246.7915,-4069.0932,-3431.6777,-2755.7796,-2306.978,-2443.4098,1
233,745.1073118,1455.789409,101.0183492,-685.1321,0.41615,10.2187,75614.9803,-1834.5671,-474383.8127,158.3677,680.6291,1116.1808,929.0828,605.4226,551.7111,0.40963,-21183.6694,-17347.9852,-16845.1726,-13092.8561,-8686.7091,-5030.3794,-12694.0213,-10331.7075,-4929.8703,-4099.3571,-3544.2232,-3185.401,-2692.3041,-2584.1711,1
233,821.5098451,1441.473453,385.7028074,-593.1214,1.8411,51.6455,71084.7552,-1737.1451,-469548.2579,98.1252,1221.389,812.3885,967.8103,741.438,660.1575,1.5486,-27773.9293,-16777.7035,-15021.7322,-11775.9774,-6833.2177,-2964.7731,-11022.5812,-9300.7989,-3572.956,-3067.2126,-3247.8108,-2773.4402,-2287.0305,-2143.0911,1
234,659.7848819,1249.406868,274.2312866,-504.7579,9.5776,160.391,48064.0612,-1602.5904,-438050.6766,86.2719,513.1027,1029.9906,764.7148,353.8766,333.2549,147.6577,-22241.3706,-19942.1309,-21833.8876,-17390.2605,-8218.3734,-1438.4045,-3489.0397,-7548.7921,-4852.6966,-4001.6714,-2967.695,-2145.1163,-1715.1861,-1792.0575,0
234,766.4871469,1366.718927,4052.672728,-508.4547,4.2114,461.7398,52253.1566,-1604.7778,-441508.4662,159.5376,893.4269,1299.48,984.8913,404.62,342.4168,134.8486,-17481.6704,-16878.8362,-20692.2717,-17197.9678,-9033.9092,-2446.7061,-4066.5632,-8830.7687,-5462.0901,-4422.9401,-3377.5266,-2492.5877,-1971.5943,-2146.4213,0
234,807.5779115,1386.004191,197.0068821,-587.135,8.6713,293.7466,75471.5686,-1731.8575,-472595.3967,119.2101,1150.0145,1576.2439,700.5342,194.5086,190.3574,0.18295,-14173.1371,-20618.9421,-24356.696,-18763.6192,-11878.7854,-6714.6788,-14266.6348,-12435.6328,-7426.8529,-5943.411,-4685.9363,-3601.2403,-2888.7267,-3298.8958,0
235,732.0792393,1296.046035,1099.07655,-558.3947,1.5114,26.896,84514.686,-1718.058,-486667.9468,18.4414,893.9143,1236.7363,1325.1501,735.2628,566.6175,1.5108,-19470.862,-12350.3537,-15267.6437,-12754.4312,-5241.8621,-4092.1178,-10363.1265,-8211.9487,-4060.9738,-2984.5786,-2520.8088,-2284.4758,-1978.3068,-2289.61,0
